3,-57,-56,-57,-57,-57,-57,-56,-57,-56,-57,-57,-57,-57,-57,-57,-57,-57,-57,-58,-58,-57,-57,-58,-57,-58,-58,-58,-59,-59,-58,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-58,-59,-59,-59,-58,-58,-58,-58,-58,-59,-58,-58,-57,-58,-58,-57,-58,-57,-57,-58,-59,-57,-57,-57,-57,-58,-57,-57,-57,-57,-57,-57,-57,-58,-57,-57,-58,-58,-58,-59,-58,-58,-59,-59,-59,-59,-60,-61,-61,-60,-60,-60,-60,-60,-59,-59,-59,-60,-59,-60,-60,-60,-60,-59,-60,-59,-60,-58,-60,-58,-60,-58,-60,-60,-60,-60,-60,-61,-59,-60,-59,-60,-59,-60,-59,-60,-60,-60,-61,-60,-62,-60,-62,-61,-61,-61,-62,-60,-60,-63,-65,-62,-60,-60,-61,-61,-61,-63,-66,-72,-78,-77,-74,-78,-70,-66,-65,-61,-62,-60,-60,-60,-60,-61,-61,-60,-61,-60,-62,-60,-60,-61,-60,-60,-60,-60,-61,-59,-60,-60,-60,-60,-59,-60,-60,-60,-59,-60,-60,-60,-60,-60,-60,-59,-59,-60,-60,-60,-59,-59,-60,-60,-60,-59,-59,-60,-60,-59,-59,-59,-59,-59,-60,-59,-59,-59,-60,-59,-59,-59,-61,-60,-59,-63,-59,-59,-62,-59,-59,-63,-58,-60,-60,-58,-61,-62,-58,-62,-58,-56,-61,-58,-57,-62,-58,-57,-60,-58,-57,-62,-58,-57,-60,-60,-57,-61,-62,-58,-57,-61,-59,-58,-60,-61,-59,-59,-60,-60,-63,-63,-59,-59,-63,-64,-61,-59,-59,-60,-62,-62,-60,-59,-59,-59,-58,-58,-60,-64,-66,-65,-65,-66,-66,-65,-62,-60,-61,-65,-69,-66,-64
2,-63,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-63,-62,-63,-62,-62,-62,-62,-62,-62,-62,-62,-62,-63,-62,-62,-62,-63,-62,-62,-62,-62,-62,-62,-61,-62,-62,-63,-62,-62,-61,-63,-62,-62,-62,-62,-62,-63,-62,-61,-62,-63,-62,-62,-62,-62,-63,-62,-62,-62,-62,-63,-62,-62,-63,-62,-62,-62,-62,-62,-63,-63,-62,-62,-62,-62,-63,-62,-62,-62,-62,-63,-61,-63,-62,-62,-62,-62,-62,-62,-63,-62,-63,-62,-62,-62,-62,-63,-62,-62,-62,-62,-61,-62,-62,-63,-62,-62,-62,-62,-62,-63,-62,-62,-61,-62,-62,-62,-63,-63,-62,-62,-62,-62,-63,-62,-61,-62,-61,-62,-62,-65,-64,-62,-62,-61,-61,-60,-60,-61,-61,-63,-62,-64,-65,-65,-66,-65,-64,-65,-62,-65,-64,-64,-64,-62,-63,-63,-62,-60,-60,-60,-60,-60,-60,-61,-64,-64,-65,-64,-62,-62,-61,-61,-61,-63,-64,-62,-63,-62,-61,-62,-62,-62,-62,-63,-62,-61,-61,-61,-62,-64,-63,-62,-62,-61,-62,-62,-62,-62,-63,-63,-62,-62,-61,-62,-63,-62,-62,-62,-61,-62,-61,-62,-63,-63,-63,-61,-62,-61,-62,-62,-62,-62,-60,-62,-63,-62,-63,-62,-62,-62,-62,-62,-63,-63,-63,-62,-63,-62,-61,-63,-63,-62,-63,-62,-62,-62,-62,-63,-62,-63,-63,-62,-62,-62,-63,-62,-62,-62,-62,-62,-63,-62,-62,-62,-63,-63,-62,-64,-61,-63,-62,-62,-62,-63,-63,-62,-62,-62,-62,-63,-62,-63,-62,-62,-63,-62,-62,-62,-61,-62,-62,-62,-61,-62,-63
1,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-47,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-47,-46,-46,-46,-47,-46,-46,-46,-47,-46,-47,-47,-47,-47,-47,-47,-46,-46,-46,-46,-46,-47,-46,-46,-47,-46,-46,-47,-47,-47,-47,-47,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-47,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-47,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-47,-46,-46,-46,-46,-46,-46,-47,-47,-47,-47,-47,-47,-47,-47,-46,-46,-47,-47,-47,-47,-47,-47,-47,-48,-48,-48,-48,-48,-47,-47,-48,-48,-48,-48,-48,-48,-49,-49,-49,-49,-49,-53,-53,-54,-54,-55,-54,-53,-52,-49,-49,-48,-47,-47,-45,-45,-44,-44,-44,-44,-46,-44,-44,-44,-45,-46,-47,-47,-47,-48,-47,-47,-47,-47,-46,-46,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-46,-46,-47,-47,-47,-47,-46,-46,-46,-45,-44,-44,-44,-44,-44,-44,-46,-46,-47,-47,-46,-46,-46,-46,-46,-46,-45,-45,-45,-44,-45,-46,-46,-46,-47,-47,-47,-46,-47,-46,-48,-47,-47,-46,-46,-46,-47,-46,-47,-47,-47,-47,-46,-46,-46,-45,-45,-45,-46,-46,-46,-46,-46,-46,-47,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-45,-45,-46,-46,-46,-46,-46,-45,-45,-44,-44,-44,-44,-45,-45,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-47,-46,-47,-47,-47,-47
1,-45,-45,-44,-44,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-46,-45,-45,-45,-45,-45,-45,-44,-45,-44,-44,-45,-45,-45,-44,-45,-44,-44,-44,-45,-44,-44,-45,-44,-44,-44,-45,-44,-44,-45,-44,-44,-45,-44,-45,-45,-44,-45,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-45,-45,-44,-44,-45,-45,-44,-44,-45,-45,-45,-44,-45,-44,-44,-44,-45,-45,-44,-44,-45,-45,-44,-44,-45,-45,-44,-45,-45,-45,-44,-45,-45,-44,-45,-44,-45,-45,-45,-44,-44,-44,-45,-44,-44,-45,-45,-45,-44,-44,-44,-44,-45,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-46,-46,-48,-47,-45,-45,-45,-44,-45,-45,-44,-44,-45,-45,-45,-45,-45,-45,-45,-44,-45,-44,-45,-44,-44,-44,-45,-44,-45,-45,-45,-44,-44,-44,-45,-45,-45,-45,-44,-44,-45,-45,-45,-45,-45,-44,-45,-44,-45,-45,-45,-44,-44,-44,-44,-44,-45,-45,-44,-44,-44,-44,-44,-44,-45,-45,-44,-44,-45,-45,-44,-44,-45,-45,-44,-44,-45,-44,-44,-44,-44,-44,-45,-44,-44,-45,-44,-44,-45,-44,-45,-45,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-45,-45,-44,-44,-44,-45,-45,-45,-45,-45,-45,-45,-44,-45,-45,-45,-44,-45,-45,-44,-44,-45,-45,-44,-45,-45,-44,-45,-44,-44,-44,-45,-45,-45,-44,-44,-44,-45,-45,-45,-45,-45,-44,-44,-45,-45,-45
1,-40,-39,-39,-40,-40,-41,-41,-41,-41,-42,-41,-41,-41,-42,-42,-42,-44,-44,-45,-44,-44,-45,-40,-46,-45,-41,-44,-46,-45,-46,-44,-44,-44,-46,-45,-46,-46,-45,-45,-45,-44,-45,-46,-46,-44,-44,-45,-46,-45,-45,-44,-46,-44,-44,-46,-46,-46,-46,-45,-46,-45,-44,-46,-45,-44,-46,-44,-45,-46,-44,-41,-44,-44,-45,-46,-45,-46,-44,-45,-46,-45,-45,-45,-44,-46,-45,-45,-46,-45,-44,-46,-45,-44,-45,-45,-45,-44,-44,-46,-46,-44,-40,-45,-45,-44,-45,-45,-45,-45,-44,-45,-43,-44,-45,-44,-45,-45,-44,-44,-44,-44,-46,-46,-44,-44,-46,-46,-46,-45,-45,-46,-46,-47,-47,-46,-48,-47,-49,-52,-51,-50,-51,-53,-52,-51,-50,-52,-52,-52,-53,-54,-53,-53,-52,-54,-52,-54,-53,-51,-50,-52,-52,-52,-49,-50,-51,-51,-52,-52,-52,-53,-54,-50,-53,-50,-53,-54,-52,-51,-53,-52,-52,-52,-53,-50,-53,-50,-49,-48,-49,-47,-48,-47,-47,-48,-47,-47,-47,-47,-47,-48,-48,-47,-51,-47,-48,-48,-51,-53,-50,-51,-49,-48,-47,-46,-45,-46,-46,-45,-47,-46,-46,-46,-47,-45,-46,-45,-44,-44,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-41,-42,-41,-42,-41,-41,-41,-40,-41,-40,-40,-40,-40,-38,-40,-41,-40,-40,-40,-40,-40,-40,-41,-40,-40,-40,-40,-41,-40,-38,-41,-41,-41,-41,-40,-40,-40,-40,-40,-40,-41,-41,-41,-39,-40,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-43
1,-46,-46,-47,-46,-47,-47,-47,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-45,-46,-45,-45,-46,-45,-45,-46,-46,-46,-46,-46,-45,-45,-46,-46,-45,-46,-46,-46,-45,-45,-45,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-45,-45,-45,-46,-46,-46,-46,-45,-45,-45,-45,-46,-46,-46,-45,-45,-46,-45,-46,-46,-46,-46,-46,-46,-45,-45,-45,-45,-46,-46,-47,-48,-48,-49,-48,-46,-46,-46,-47,-46,-46,-46,-47,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-45,-46,-46,-45,-45,-46,-45,-46,-46,-46,-45,-45,-45,-46,-45,-46,-46,-46,-46,-46,-46,-46,-46,-45,-46,-45,-46,-45,-45,-46,-46,-46,-45,-45,-46,-45,-45,-45,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-45,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-45,-45,-45,-46,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-46,-45,-46,-46,-45,-45,-46,-45,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-47,-47,-46,-46,-46,-46,-45,-45,-46,-46,-45,-45,-45,-46,-46
3,-57,-58,-58,-58,-57,-56,-55,-55,-56,-57,-59,-60,-61,-60,-59,-59,-59,-59,-59,-59,-60,-59,-60,-59,-58,-58,-57,-56,-57,-57,-57,-58,-59,-60,-61,-60,-59,-59,-59,-59,-59,-59,-60,-59,-60,-59,-58,-58,-57,-56,-57,-57,-57,-58,-57,-56,-55,-55,-56,-57,-59,-60,-61,-60,-59,-59,-59,-59,-59,-59,-60,-59,-60,-59,-58,-58,-57,-56,-57,-57,-57,-58,-56,-59,-57,-57,-58,-56,-57,-58,-55,-58,-57,-56,-59,-55,-57,-58,-59,-56,-58,-56,-55,-60,-56,-59,-57,-55,-59,-58,-58,-59,-57,-57,-60,-57,-55,-60,-60,-55,-57,-61,-57,-56,-60,-62,-56,-56,-60,-61,-57,-55,-57,-59,-58,-56,-57,-57,-57,-57,-56,-59,-57,-56,-58,-58,-59,-60,-63,-66,-68,-65,-60,-60,-60,-59,-58,-60,-60,-59,-58,-60,-62,-60,-60,-59,-59,-58,-59,-60,-60,-59,-58,-59,-58,-58,-58,-58,-57,-56,-57,-56,-57,-57,-59,-58,-56,-57,-58,-58,-57,-57,-58,-58,-57,-57,-59,-58,-56,-57,-57,-57,-57,-57,-58,-59,-57,-58,-58,-58,-57,-57,-57,-57,-57,-57,-58,-57,-57,-57,-57,-58,-57,-57,-57,-58,-57,-57,-57,-57,-57,-57,-57,-57,-57,-56,-59,-57,-57,-57,-56,-56,-57,-58,-57,-57,-58,-57,-56,-57,-58,-56,-57,-57,-57,-56,-57,-57,-56,-57,-57,-57,-57,-57,-58,-57,-57,-57,-58,-57,-58,-58,-58,-57,-56,-55,-55,-56,-57,-59,-60,-61,-60,-59,-59,-59,-59,-59,-59,-60,-59,-60,-59,-58,-58,-57,-56,-57,-57,-57,-58
2,-62,-61,-61,-62,-61,-62,-62,-61,-61,-61,-61,-62,-61,-62,-61,-61,-62,-62,-61,-61,-62,-61,-61,-61,-61,-61,-62,-61,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-61,-62,-61,-62,-62,-61,-61,-62,-62,-61,-61,-61,-61,-62,-61,-61,-61,-61,-61,-61,-62,-61,-61,-62,-62,-62,-62,-62,-61,-62,-61,-62,-61,-61,-62,-61,-61,-61,-61,-62,-62,-61,-61,-61,-62,-61,-61,-61,-61,-62,-61,-62,-62,-61,-62,-62,-62,-62,-62,-62,-61,-61,-62,-61,-62,-62,-62,-61,-61,-60,-61,-61,-62,-63,-63,-62,-61,-61,-60,-61,-61,-61,-62,-63,-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-64,-64,-63,-63,-65,-64,-64,-62,-62,-61,-59,-59,-59,-59,-59,-60,-61,-61,-61,-61,-62,-62,-62,-61,-61,-62,-62,-61,-61,-61,-61,-61,-61,-61,-62,-62,-62,-62,-61,-61,-61,-62,-62,-62,-61,-61,-62,-61,-62,-62,-62,-61,-62,-61,-61,-62,-61,-61,-61,-61,-61,-61,-61,-62,-61,-61,-61,-62,-61,-62,-61,-62,-62,-61,-61,-62,-61,-61,-61,-62,-62,-62,-61,-61,-61,-61,-62,-62,-62,-61,-61,-62,-61,-61,-61,-61,-62,-61,-62,-61,-61,-61,-61,-61,-61,-61,-62,-61,-62,-61,-61,-61,-61,-61,-62,-61,-61,-61,-62,-61,-62,-62,-61,-61,-61,-61,-62,-61,-62,-61,-61,-62,-62,-61,-61,-62,-61,-61,-61,-61,-61,-62,-61,-62,-61,-62,-62,-61,-62,-62,-61,-62,-61,-61,-62
3,-65,-67,-68,-67,-66,-66,-65,-65,-65,-64,-65,-65,-65,-65,-64,-64,-64,-64,-63,-63,-63,-63,-62,-62,-62,-62,-62,-62,-62,-62,-63,-63,-63,-63,-64,-64,-64,-64,-63,-64,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-63,-63,-63,-64,-65,-65,-66,-65,-70,-71,-71,-70,-70,-69,-69,-72,-68,-66,-68,-66,-67,-69,-68,-67,-67,-67,-67,-65,-64,-67,-65,-65,-65,-62,-67,-61,-71,-61,-74,-60,-71,-60,-68,-62,-63,-67,-61,-62,-68,-64,-62,-67,-66,-66,-63,-64,-73,-67,-65,-77,-80,-72,-69,-65,-64,-65,-68,-63,-65,-69,-63,-63,-62,-62,-64,-65,-64,-65,-62,-64,-63,-64,-64,-64,-65,-65,-63,-67,-63,-63,-68,-61,-62,-65,-63,-65,-63,-63,-67,-62,-65,-65,-66,-66,-65,-52,-54,-57,-53,-57,-54,-57,-57,-59,-62,-57,-59,-57,-59,-58,-57,-61,-58,-60,-67,-66,-65,-62,-64,-65,-69,-66,-65,-64,-66,-66,-64,-69,-65,-67,-65,-65,-63,-66,-62,-66,-68,-63,-61,-68,-65,-60,-62,-58,-61,-63,-56,-56,-61,-56,-57,-61,-59,-60,-59,-62,-58,-58,-64,-63,-60,-59,-61,-60,-59,-61,-59,-60,-61,-59,-61,-61,-59,-60,-61,-59,-61,-61,-59,-59,-61,-60,-60,-61,-61,-60,-60,-61,-60,-60,-60,-60,-60,-60,-61,-62,-62,-61,-60,-60,-61
1,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-44,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-44,-46,-46,-46,-46,-46,-45,-46,-46,-46,-45,-46,-44,-46,-46,-46,-45,-46,-46,-46,-46,-45,-45,-46,-45,-46,-46,-46,-45,-46,-45,-46,-45,-45,-45,-45,-45,-45,-46,-46,-45,-44,-46,-46,-46,-46,-46,-46,-46,-46,-45,-45,-45,-45,-45,-45,-45,-45,-45,-46,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-46,-45,-45,-45,-45,-46,-46,-47,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-47,-46,-47,-46,-46,-47,-46,-47,-46,-48,-48,-49,-50,-50,-51,-51,-52,-50,-57,-58,-57,-57,-60,-59,-59,-59,-58,-56,-56,-54,-52,-52,-52,-52,-52,-52,-51,-51,-52,-52,-55,-55,-52,-51,-50,-50,-49,-49,-48,-48,-48,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-45,-46,-46,-46,-46,-46,-46,-45,-45,-45,-45,-46,-45,-45,-45,-45,-45,-45,-45,-45,-44,-45,-45,-45,-45,-45,-45,-45,-45,-44,-44,-44,-44,-45,-44,-44,-44,-45,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-43,-44,-44,-44,-44,-44,-44,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-41,-41,-42,-42,-43,-42,-43,-43,-43,-43,-44,-43,-43,-43,-43,-44,-43,-44,-44,-44,-44
