3,-38,-37,-37,-38,-37,-37,-39,-38,-37,-37,-38,-38,-36,-38,-39,-39,-38,-38,-40,-39,-39,-40,-40,-39,-40,-38,-40,-36,-39,-38,-39,-37,-37,-38,-37,-38,-38,-37,-38,-38,-39,-37,-37,-36,-37,-37,-39,-37,-39,-38,-37,-37,-39,-36,-39,-36,-36,-38,-38,-38,-38,-38,-38,-37,-38,-38,-39,-37,-37,-36,-38,-38,-36,-38,-39,-38,-38,-36,-38,-36,-39,-38,-39,-37,-37,-38,-37,-38,-39,-37,-38,-37,-37,-37,-37,-38,-37,-38,-39,-37,-37,-37,-37,-36,-37,-37,-37,-38,-38,-38,-37,-39,-37,-37,-37,-37,-38,-37,-39,-38,-37,-37,-39,-40,-38,-37,-38,-37,-37,-37,-39,-36,-38,-37,-38,-40,-41,-40,-41,-40,-42,-43,-42,-40,-41,-43,-44,-43,-44,-46,-51,-46,-41,-41,-45,-44,-43,-42,-44,-44,-41,-38,-39,-37,-37,-38,-37,-39,-37,-38,-35,-38,-38,-39,-36,-36,-38,-37,-39,-37,-36,-37,-39,-35,-38,-39,-37,-38,-37,-37,-36,-38,-38,-38,-38,-39,-39,-37,-38,-38,-39,-38,-37,-39,-38,-37,-39,-37,-39,-37,-38,-37,-38,-39,-38,-38,-37,-38,-39,-39,-36,-39,-38,-39,-38,-39,-38,-37,-38,-38,-37,-37,-37,-37,-39,-39,-37,-37,-38,-36,-38,-36,-38,-36,-38,-37,-38,-38,-38,-37,-38,-38,-37,-39,-37,-37,-38,-39,-38,-37,-38,-37,-36,-38,-38,-38,-37,-39,-38,-37,-39,-38,-37,-39,-38,-38,-38,-39,-39,-38,-37,-37,-36,-38,-37,-38,-38,-38,-38,-36,-38,-39,-36,-39,-38,-37,-39,-37,-38,-38,-38
1,-38,-38,-38,-37,-38,-36,-37,-37,-36,-36,-38,-38,-37,-37,-37,-39,-37,-37,-37,-38,-36,-36,-36,-34,-35,-36,-35,-36,-38,-36,-37,-37,-37,-37,-37,-38,-38,-36,-37,-38,-38,-37,-36,-38,-37,-39,-37,-37,-38,-37,-37,-37,-37,-37,-38,-36,-37,-36,-38,-36,-36,-37,-37,-38,-38,-38,-38,-37,-38,-38,-37,-38,-37,-36,-38,-38,-36,-37,-37,-36,-36,-38,-36,-36,-35,-37,-36,-36,-36,-36,-36,-37,-38,-37,-36,-36,-37,-36,-37,-37,-37,-38,-37,-37,-36,-36,-36,-37,-36,-37,-37,-36,-37,-38,-37,-36,-35,-35,-36,-36,-38,-37,-37,-36,-38,-37,-38,-36,-37,-39,-37,-37,-38,-38,-38,-38,-40,-39,-37,-42,-39,-39,-41,-47,-43,-49,-53,-44,-41,-44,-54,-43,-41,-39,-39,-41,-36,-38,-39,-39,-37,-37,-35,-39,-38,-37,-37,-38,-37,-37,-38,-37,-38,-37,-38,-37,-37,-37,-37,-37,-37,-36,-38,-37,-37,-38,-37,-36,-37,-39,-37,-37,-37,-37,-37,-37,-38,-38,-37,-37,-37,-38,-37,-37,-38,-37,-37,-36,-37,-38,-38,-37,-36,-37,-37,-37,-37,-37,-37,-36,-36,-39,-37,-38,-37,-37,-38,-38,-36,-37,-38,-38,-38,-37,-37,-37,-37,-37,-38,-37,-38,-37,-37,-37,-38,-37,-38,-38,-36,-37,-37,-36,-37,-37,-39,-37,-38,-36,-37,-38,-37,-37,-37,-38,-36,-37,-38,-38,-38,-38,-36,-37,-37,-38,-38,-38,-38,-37,-37,-37,-37,-38,-37,-38,-39,-37,-38,-37,-38,-37,-37,-37,-36,-36,-38,-37,-37,-38,-38,-36,-37
4,-44,-43,-43,-43,-43,-42,-43,-44,-44,-44,-44,-43,-43,-43,-42,-41,-43,-43,-42,-43,-44,-41,-41,-42,-44,-43,-44,-44,-44,-43,-44,-45,-44,-43,-42,-44,-42,-44,-43,-42,-43,-44,-43,-43,-43,-43,-43,-45,-43,-44,-45,-44,-42,-43,-43,-43,-44,-43,-44,-43,-44,-45,-44,-43,-43,-43,-45,-43,-44,-43,-44,-42,-43,-42,-45,-42,-45,-42,-44,-42,-44,-43,-46,-43,-43,-43,-43,-43,-44,-45,-42,-42,-44,-45,-44,-41,-42,-48,-46,-43,-41,-40,-42,-42,-42,-41,-40,-47,-55,-58,-48,-47,-50,-50,-49,-61,-59,-45,-41,-44,-56,-47,-42,-43,-44,-42,-45,-46,-46,-42,-42,-49,-52,-46,-47,-44,-40,-42,-49,-47,-46,-52,-53,-44,-41,-46,-48,-48,-59,-54,-62,-52,-53,-45,-41,-42,-42,-43,-38,-38,-46,-49,-48,-38,-41,-48,-41,-44,-42,-41,-45,-42,-42,-44,-46,-43,-45,-43,-43,-46,-43,-43,-44,-43,-45,-43,-44,-43,-45,-43,-43,-43,-43,-45,-42,-44,-45,-45,-43,-44,-44,-43,-43,-43,-44,-43,-44,-44,-43,-42,-42,-42,-44,-44,-44,-43,-43,-43,-45,-42,-42,-43,-44,-44,-44,-43,-44,-44,-44,-45,-45,-44,-43,-43,-41,-43,-42,-42,-42,-43,-42,-42,-42,-42,-42,-42,-43,-42,-43,-42,-42,-42,-41,-42,-43,-42,-42,-43,-42,-42,-42,-41,-42,-42,-42,-41,-41,-41,-42,-42,-41,-42,-42,-41,-42,-41,-43,-42,-43,-44,-43,-42,-43,-43,-41,-42,-43,-42,-42,-43,-43,-42,-42,-41,-43,-45,-42,-43,-42,-42,-42
1,-35,-34,-34,-35,-37,-35,-36,-34,-36,-35,-36,-34,-36,-35,-36,-35,-35,-35,-34,-36,-35,-36,-35,-36,-36,-36,-34,-36,-36,-35,-36,-34,-36,-35,-36,-36,-36,-36,-36,-36,-34,-36,-35,-36,-34,-35,-34,-35,-35,-35,-36,-35,-35,-35,-36,-36,-35,-36,-35,-37,-34,-36,-36,-35,-35,-36,-36,-37,-35,-35,-35,-36,-35,-35,-35,-35,-34,-35,-34,-36,-34,-35,-35,-36,-36,-35,-36,-36,-37,-36,-36,-36,-35,-36,-37,-35,-36,-37,-35,-36,-36,-35,-35,-36,-36,-35,-37,-35,-36,-35,-35,-36,-37,-35,-36,-35,-36,-35,-35,-35,-35,-36,-35,-36,-36,-37,-36,-35,-35,-36,-35,-36,-37,-37,-35,-35,-37,-35,-37,-38,-36,-36,-36,-36,-37,-38,-39,-39,-43,-51,-54,-49,-47,-47,-45,-41,-40,-39,-37,-36,-35,-36,-37,-36,-35,-35,-37,-37,-36,-37,-37,-37,-36,-36,-37,-37,-37,-35,-37,-35,-36,-37,-35,-36,-37,-36,-36,-37,-36,-36,-35,-35,-36,-37,-36,-35,-36,-36,-37,-36,-35,-35,-36,-37,-34,-35,-35,-35,-36,-36,-37,-37,-36,-36,-37,-37,-35,-37,-37,-36,-36,-36,-36,-36,-36,-37,-36,-37,-37,-37,-35,-34,-35,-36,-37,-35,-37,-35,-35,-36,-36,-35,-37,-35,-37,-34,-35,-36,-36,-36,-37,-35,-35,-34,-35,-36,-35,-35,-35,-37,-36,-35,-37,-37,-37,-37,-36,-35,-37,-36,-36,-34,-36,-37,-36,-36,-35,-37,-37,-35,-36,-36,-36,-35,-36,-37,-37,-36,-37,-35,-37,-37,-36,-37,-35,-35,-37,-35,-37,-37,-37
2,-33,-33,-33,-31,-33,-32,-32,-31,-30,-30,-33,-33,-33,-33,-31,-31,-33,-31,-31,-33,-32,-31,-32,-33,-32,-33,-32,-32,-31,-31,-33,-33,-32,-33,-31,-32,-33,-33,-30,-33,-33,-32,-32,-33,-33,-33,-32,-32,-31,-33,-33,-31,-33,-32,-31,-32,-33,-33,-33,-33,-30,-33,-31,-33,-31,-32,-32,-33,-32,-31,-33,-31,-33,-31,-33,-31,-31,-33,-33,-33,-31,-33,-32,-31,-32,-33,-32,-33,-33,-33,-33,-31,-32,-31,-30,-33,-32,-33,-32,-32,-31,-31,-33,-31,-33,-33,-33,-33,-32,-32,-30,-32,-31,-33,-33,-33,-33,-32,-33,-33,-33,-33,-31,-31,-32,-33,-33,-31,-31,-30,-32,-33,-31,-29,-31,-31,-31,-33,-35,-40,-41,-38,-35,-35,-34,-34,-41,-45,-42,-43,-50,-37,-33,-31,-33,-34,-37,-32,-33,-34,-34,-32,-30,-31,-31,-31,-33,-32,-32,-33,-33,-31,-32,-32,-31,-32,-33,-33,-31,-32,-31,-32,-32,-33,-33,-34,-32,-33,-33,-31,-31,-33,-32,-31,-33,-30,-31,-33,-33,-30,-31,-31,-30,-33,-33,-31,-33,-30,-31,-32,-33,-33,-33,-31,-31,-33,-32,-33,-31,-33,-32,-31,-30,-32,-32,-32,-32,-33,-31,-30,-31,-33,-32,-33,-33,-30,-31,-31,-31,-31,-32,-31,-32,-31,-32,-30,-33,-32,-33,-33,-32,-31,-33,-33,-33,-33,-33,-31,-30,-32,-33,-32,-31,-33,-33,-31,-33,-30,-33,-31,-33,-33,-33,-31,-30,-32,-31,-32,-33,-33,-32,-33,-33,-30,-32,-31,-31,-30,-33,-31,-33,-32,-31,-33,-33,-31,-33,-33,-33,-32,-32
3,-38,-38,-39,-38,-39,-37,-38,-38,-38,-38,-36,-37,-37,-37,-39,-38,-38,-38,-36,-37,-37,-38,-36,-38,-38,-37,-38,-37,-38,-38,-39,-37,-38,-36,-38,-37,-37,-36,-37,-38,-38,-38,-37,-36,-37,-38,-38,-38,-39,-37,-37,-38,-38,-37,-37,-37,-39,-38,-37,-38,-39,-37,-39,-39,-37,-37,-37,-36,-37,-38,-38,-37,-36,-36,-39,-37,-39,-39,-39,-39,-37,-37,-38,-37,-39,-38,-39,-37,-39,-36,-37,-38,-38,-38,-38,-38,-37,-39,-37,-38,-38,-38,-38,-38,-37,-38,-38,-37,-38,-38,-39,-37,-38,-38,-37,-39,-37,-38,-37,-37,-37,-37,-38,-37,-38,-38,-38,-38,-39,-38,-38,-43,-42,-42,-41,-40,-41,-41,-44,-46,-47,-46,-45,-48,-49,-44,-43,-49,-49,-45,-50,-42,-39,-38,-39,-36,-37,-39,-37,-39,-37,-37,-38,-38,-38,-38,-37,-39,-39,-36,-37,-38,-37,-38,-37,-39,-38,-37,-37,-36,-37,-39,-38,-38,-38,-39,-37,-39,-37,-38,-39,-39,-38,-38,-37,-38,-37,-37,-38,-37,-39,-38,-38,-38,-38,-38,-37,-37,-38,-39,-38,-37,-37,-36,-37,-37,-37,-37,-38,-37,-37,-39,-37,-39,-39,-36,-36,-38,-37,-37,-38,-39,-36,-37,-39,-38,-37,-38,-37,-39,-38,-39,-37,-37,-38,-39,-38,-38,-38,-38,-37,-38,-37,-37,-37,-37,-38,-37,-38,-37,-38,-37,-37,-37,-38,-38,-38,-36,-37,-37,-38,-38,-37,-38,-36,-37,-38,-38,-38,-38,-36,-39,-38,-39,-37,-39,-38,-37,-38,-39,-37,-36,-36,-39,-37,-37,-38,-36,-37,-37,-38
1,-32,-34,-32,-31,-33,-32,-33,-33,-32,-33,-32,-32,-33,-31,-31,-33,-33,-33,-33,-33,-33,-33,-32,-33,-33,-33,-32,-31,-33,-33,-34,-34,-33,-33,-33,-34,-32,-32,-33,-32,-34,-33,-33,-33,-31,-33,-32,-33,-32,-34,-32,-32,-32,-33,-31,-33,-32,-32,-34,-33,-32,-33,-34,-32,-33,-33,-33,-31,-32,-34,-32,-34,-32,-32,-32,-34,-31,-32,-33,-31,-33,-33,-32,-33,-32,-33,-33,-34,-32,-32,-32,-31,-32,-34,-34,-31,-33,-31,-33,-33,-33,-33,-32,-33,-34,-31,-32,-34,-33,-32,-33,-34,-32,-33,-32,-32,-32,-33,-32,-33,-32,-33,-34,-33,-32,-32,-33,-32,-32,-33,-32,-34,-34,-30,-33,-32,-32,-33,-33,-33,-32,-33,-31,-31,-32,-30,-29,-33,-34,-36,-43,-41,-38,-38,-37,-40,-42,-35,-33,-33,-32,-34,-34,-30,-32,-33,-32,-33,-34,-34,-32,-32,-33,-32,-33,-34,-32,-34,-34,-32,-33,-32,-31,-33,-32,-32,-34,-33,-33,-31,-33,-33,-31,-32,-34,-31,-33,-33,-34,-33,-33,-33,-32,-33,-32,-34,-32,-33,-34,-31,-33,-32,-32,-33,-32,-33,-32,-33,-33,-33,-32,-33,-34,-32,-31,-32,-33,-33,-32,-33,-32,-34,-32,-32,-32,-33,-32,-34,-34,-31,-33,-33,-34,-32,-33,-32,-33,-32,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-33,-34,-32,-32,-33,-32,-32,-32,-33,-32,-33,-33,-33,-32,-34,-32,-34,-33,-31,-33,-33,-33,-33,-34,-33,-32,-34,-32,-31,-33,-31,-32,-32,-32,-32,-32,-32,-31,-34,-33,-32,-32,-33
1,-33,-33,-35,-34,-33,-35,-33,-35,-34,-35,-35,-34,-32,-35,-33,-33,-33,-33,-34,-34,-31,-33,-34,-33,-31,-30,-32,-33,-33,-33,-33,-31,-31,-32,-33,-33,-33,-34,-32,-32,-33,-34,-33,-33,-32,-33,-33,-33,-31,-32,-32,-33,-33,-32,-33,-33,-32,-33,-32,-33,-33,-33,-32,-33,-33,-34,-31,-33,-33,-33,-33,-32,-33,-33,-32,-33,-31,-33,-32,-32,-33,-31,-31,-31,-31,-31,-33,-32,-31,-33,-33,-32,-31,-31,-30,-32,-32,-31,-31,-33,-32,-31,-32,-31,-31,-32,-31,-32,-33,-33,-33,-33,-31,-33,-32,-31,-32,-30,-30,-33,-32,-32,-33,-33,-32,-31,-33,-33,-32,-33,-33,-33,-32,-33,-31,-31,-30,-33,-31,-30,-32,-34,-30,-29,-29,-30,-31,-31,-34,-40,-42,-37,-35,-35,-37,-40,-36,-32,-31,-34,-33,-34,-33,-33,-32,-31,-31,-32,-33,-32,-33,-32,-31,-32,-31,-30,-31,-32,-33,-32,-33,-32,-30,-32,-31,-33,-30,-33,-33,-32,-33,-32,-33,-32,-31,-32,-32,-33,-32,-32,-31,-33,-32,-32,-32,-32,-33,-32,-33,-33,-35,-34,-33,-35,-33,-35,-34,-35,-35,-34,-32,-35,-33,-33,-33,-33,-34,-34,-31,-33,-34,-33,-31,-30,-32,-33,-33,-33,-33,-31,-31,-32,-33,-33,-33,-34,-32,-32,-33,-34,-33,-33,-32,-33,-33,-33,-31,-32,-32,-33,-33,-32,-33,-33,-32,-33,-32,-33,-33,-33,-32,-33,-33,-34,-31,-33,-33,-33,-33,-32,-33,-33,-32,-33,-31,-33,-32,-32,-33,-31,-31,-31,-31,-31,-33,-32,-31,-33,-33,-32,-31
5,-51,-50,-51,-52,-52,-51,-51,-52,-51,-51,-51,-51,-50,-52,-52,-54,-53,-52,-51,-52,-54,-52,-54,-53,-54,-52,-51,-51,-51,-51,-50,-49,-48,-50,-49,-50,-52,-51,-51,-52,-49,-49,-50,-50,-50,-53,-53,-51,-55,-57,-53,-52,-56,-58,-59,-51,-52,-54,-55,-56,-59,-50,-50,-52,-61,-58,-58,-53,-46,-49,-47,-55,-49,-52,-54,-51,-51,-51,-50,-50,-48,-49,-46,-45,-47,-48,-49,-48,-48,-48,-48,-52,-54,-49,-50,-55,-52,-56,-53,-50,-56,-54,-52,-53,-57,-52,-57,-52,-56,-55,-55,-51,-56,-56,-54,-56,-53,-53,-52,-51,-49,-48,-54,-69,-55,-51,-62,-57,-58,-59,-54,-66,-60,-59,-55,-64,-60,-63,-66,-58,-64,-62,-63,-57,-57,-61,-56,-57,-65,-62,-70,-62,-63,-55,-57,-60,-59,-57,-64,-56,-61,-58,-57,-66,-62,-66,-60,-57,-67,-60,-57,-55,-61,-61,-55,-51,-48,-50,-49,-49,-51,-60,-52,-49,-50,-58,-51,-52,-52,-51,-57,-50,-48,-50,-47,-55,-47,-56,-49,-44,-46,-61,-49,-45,-46,-50,-48,-47,-47,-49,-48,-47,-46,-49,-50,-50,-49,-49,-50,-51,-50,-52,-52,-51,-51,-50,-48,-48,-48,-49,-48,-48,-48,-48,-47,-46,-47,-49,-48,-53,-50,-48,-48,-48,-49,-51,-51,-51,-49,-49,-48,-47,-48,-51,-48,-47,-46,-47,-48,-49,-51,-50,-47,-48,-47,-46,-50,-48,-49,-49,-48,-47,-46,-46,-48,-48,-48,-47,-48,-48,-49,-49,-48,-48,-48,-49,-49,-48,-48,-48,-48,-48,-49,-48,-50,-50,-49,-50,-51,-51,-51
2,-40,-39,-41,-39,-38,-40,-37,-40,-40,-40,-38,-40,-41,-39,-40,-42,-37,-39,-39,-39,-39,-40,-40,-39,-40,-41,-40,-40,-42,-38,-40,-39,-40,-42,-40,-40,-40,-42,-39,-40,-40,-42,-39,-40,-41,-40,-40,-42,-40,-42,-42,-40,-42,-42,-40,-40,-41,-40,-39,-40,-40,-39,-41,-40,-40,-42,-40,-42,-40,-41,-42,-41,-41,-41,-40,-40,-40,-41,-40,-40,-40,-41,-41,-40,-39,-40,-39,-39,-40,-40,-40,-40,-40,-41,-39,-41,-41,-41,-40,-40,-41,-41,-40,-40,-40,-41,-39,-42,-41,-42,-41,-40,-41,-41,-39,-40,-41,-40,-41,-42,-40,-41,-42,-41,-41,-42,-42,-39,-41,-40,-41,-40,-41,-40,-43,-39,-41,-42,-42,-40,-41,-40,-39,-40,-41,-41,-46,-48,-47,-51,-56,-52,-51,-49,-50,-50,-47,-44,-43,-40,-39,-38,-40,-39,-41,-40,-39,-41,-39,-40,-40,-39,-40,-40,-41,-39,-40,-40,-41,-41,-41,-40,-40,-40,-39,-40,-39,-40,-41,-38,-39,-38,-39,-39,-40,-39,-39,-38,-41,-40,-39,-38,-40,-37,-38,-40,-41,-38,-40,-38,-38,-38,-39,-38,-39,-39,-39,-39,-39,-40,-38,-38,-39,-41,-39,-39,-40,-40,-41,-38,-38,-40,-38,-38,-40,-40,-38,-40,-39,-39,-39,-39,-40,-40,-39,-41,-41,-40,-39,-41,-39,-40,-39,-38,-38,-39,-38,-40,-39,-40,-39,-40,-39,-38,-39,-38,-40,-40,-39,-38,-38,-39,-40,-39,-39,-39,-38,-39,-39,-39,-39,-39,-39,-39,-38,-38,-39,-40,-40,-40,-38,-39,-40,-41,-39,-38,-39,-38,-38,-37,-39
